,CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count,Income_Class
1971,13460,"Bend-Redmond, OR Metro","Income $125,000 - $149,999",5+ Member HH,384,Middle
1972,13460,"Bend-Redmond, OR Metro","Income $15,000 - $24,999",5+ Member HH,410,Lower
1973,13460,"Bend-Redmond, OR Metro","Income $150,000 - $174,999",5+ Member HH,83,Middle
1974,13460,"Bend-Redmond, OR Metro","Income $175,000 - $199,999",5+ Member HH,189,Upper
1975,13460,"Bend-Redmond, OR Metro","Income $200,000 - $249,999",5+ Member HH,124,Upper
1976,13460,"Bend-Redmond, OR Metro","Income $25,000 - $34,999",5+ Member HH,437,Lower
1977,13460,"Bend-Redmond, OR Metro","Income $250,000+",5+ Member HH,160,Upper
1978,13460,"Bend-Redmond, OR Metro","Income $35,000 - $49,999",5+ Member HH,437,Lower
1979,13460,"Bend-Redmond, OR Metro","Income $50,000 - $74,999",5+ Member HH,1625,Middle
1980,13460,"Bend-Redmond, OR Metro","Income $75,000 - $99,999",5+ Member HH,1632,Middle
1981,13460,"Bend-Redmond, OR Metro","Income <$15,000",5+ Member HH,238,Lower
1982,13740,"Billings, MT Metro","Income $100,000 - $124,999",1 Member HH,1049,Upper
1983,13740,"Billings, MT Metro","Income $125,000 - $149,999",1 Member HH,877,Upper
1984,13740,"Billings, MT Metro","Income $15,000 - $24,999",1 Member HH,3275,Lower
1985,13740,"Billings, MT Metro","Income $150,000 - $174,999",1 Member HH,389,Upper
1986,13740,"Billings, MT Metro","Income $175,000 - $199,999",1 Member HH,426,Upper
1987,13740,"Billings, MT Metro","Income $200,000 - $249,999",1 Member HH,288,Upper
1988,13740,"Billings, MT Metro","Income $25,000 - $34,999",1 Member HH,2791,Middle
1989,13740,"Billings, MT Metro","Income $250,000+",1 Member HH,441,Upper
1990,13740,"Billings, MT Metro","Income $35,000 - $49,999",1 Member HH,3320,Middle
1991,13740,"Billings, MT Metro","Income $50,000 - $74,999",1 Member HH,3034,Middle
1992,13740,"Billings, MT Metro","Income $75,000 - $99,999",1 Member HH,1270,Upper
1993,13740,"Billings, MT Metro","Income <$15,000",1 Member HH,3646,Lower
1994,13740,"Billings, MT Metro","Income $100,000 - $124,999",2 Member HH,1987,Upper
1995,13740,"Billings, MT Metro","Income $125,000 - $149,999",2 Member HH,1151,Upper
1996,13740,"Billings, MT Metro","Income $15,000 - $24,999",2 Member HH,2495,Lower
1997,13740,"Billings, MT Metro","Income $150,000 - $174,999",2 Member HH,461,Upper
1998,13740,"Billings, MT Metro","Income $175,000 - $199,999",2 Member HH,669,Upper
1999,13740,"Billings, MT Metro","Income $200,000 - $249,999",2 Member HH,473,Upper
2000,13740,"Billings, MT Metro","Income $25,000 - $34,999",2 Member HH,2407,Lower
2001,13740,"Billings, MT Metro","Income $250,000+",2 Member HH,715,Upper
2002,13740,"Billings, MT Metro","Income $35,000 - $49,999",2 Member HH,3830,Middle
2003,13740,"Billings, MT Metro","Income $50,000 - $74,999",2 Member HH,4629,Middle
2004,13740,"Billings, MT Metro","Income $75,000 - $99,999",2 Member HH,2728,Middle
2005,13740,"Billings, MT Metro","Income <$15,000",2 Member HH,2289,Lower
2006,13740,"Billings, MT Metro","Income $100,000 - $124,999",3 Member HH,857,Middle
2007,13740,"Billings, MT Metro","Income $125,000 - $149,999",3 Member HH,289,Upper
2008,13740,"Billings, MT Metro","Income $15,000 - $24,999",3 Member HH,666,Lower
2009,13740,"Billings, MT Metro","Income $150,000 - $174,999",3 Member HH,100,Upper
2010,13740,"Billings, MT Metro","Income $175,000 - $199,999",3 Member HH,221,Upper
2011,13740,"Billings, MT Metro","Income $200,000 - $249,999",3 Member HH,108,Upper
2012,13740,"Billings, MT Metro","Income $25,000 - $34,999",3 Member HH,711,Lower
2013,13740,"Billings, MT Metro","Income $250,000+",3 Member HH,141,Upper
2014,13740,"Billings, MT Metro","Income $35,000 - $49,999",3 Member HH,982,Lower
2015,13740,"Billings, MT Metro","Income $50,000 - $74,999",3 Member HH,2318,Middle
2016,13740,"Billings, MT Metro","Income $75,000 - $99,999",3 Member HH,1584,Middle
2017,13740,"Billings, MT Metro","Income <$15,000",3 Member HH,370,Lower
2018,13740,"Billings, MT Metro","Income $100,000 - $124,999",4 Member HH,602,Middle
2019,13740,"Billings, MT Metro","Income $125,000 - $149,999",4 Member HH,204,Middle
2020,13740,"Billings, MT Metro","Income $15,000 - $24,999",4 Member HH,305,Lower
2021,13740,"Billings, MT Metro","Income $150,000 - $174,999",4 Member HH,47,Upper
2022,13740,"Billings, MT Metro","Income $175,000 - $199,999",4 Member HH,174,Upper
2023,13740,"Billings, MT Metro","Income $200,000 - $249,999",4 Member HH,71,Upper
2024,13740,"Billings, MT Metro","Income $25,000 - $34,999",4 Member HH,397,Lower
2025,13740,"Billings, MT Metro","Income $250,000+",4 Member HH,68,Upper
2026,13740,"Billings, MT Metro","Income $35,000 - $49,999",4 Member HH,451,Lower
2027,13740,"Billings, MT Metro","Income $50,000 - $74,999",4 Member HH,1480,Middle
2028,13740,"Billings, MT Metro","Income $75,000 - $99,999",4 Member HH,1202,Middle
2029,13740,"Billings, MT Metro","Income <$15,000",4 Member HH,173,Lower
2030,13740,"Billings, MT Metro","Income $100,000 - $124,999",5+ Member HH,879,Middle
2031,13740,"Billings, MT Metro","Income $125,000 - $149,999",5+ Member HH,261,Middle
2032,13740,"Billings, MT Metro","Income $15,000 - $24,999",5+ Member HH,319,Lower
2033,13740,"Billings, MT Metro","Income $150,000 - $174,999",5+ Member HH,56,Middle
2034,13740,"Billings, MT Metro","Income $175,000 - $199,999",5+ Member HH,171,Upper
2035,13740,"Billings, MT Metro","Income $200,000 - $249,999",5+ Member HH,82,Upper
2036,13740,"Billings, MT Metro","Income $25,000 - $34,999",5+ Member HH,388,Lower
2037,13740,"Billings, MT Metro","Income $250,000+",5+ Member HH,68,Upper
2038,13740,"Billings, MT Metro","Income $35,000 - $49,999",5+ Member HH,351,Lower
2039,13740,"Billings, MT Metro","Income $50,000 - $74,999",5+ Member HH,1922,Middle
2040,13740,"Billings, MT Metro","Income $75,000 - $99,999",5+ Member HH,1770,Middle
2041,13740,"Billings, MT Metro","Income <$15,000",5+ Member HH,171,Lower
2042,13780,"Binghamton, NY Metro","Income $100,000 - $124,999",1 Member HH,1999,Upper
2043,13780,"Binghamton, NY Metro","Income $125,000 - $149,999",1 Member HH,1304,Upper
2044,13780,"Binghamton, NY Metro","Income $15,000 - $24,999",1 Member HH,5508,Lower
2045,13780,"Binghamton, NY Metro","Income $150,000 - $174,999",1 Member HH,977,Upper
2046,13780,"Binghamton, NY Metro","Income $175,000 - $199,999",1 Member HH,80,Upper
2047,13780,"Binghamton, NY Metro","Income $200,000 - $249,999",1 Member HH,374,Upper
2048,13780,"Binghamton, NY Metro","Income $25,000 - $34,999",1 Member HH,4767,Middle
2049,13780,"Binghamton, NY Metro","Income $250,000+",1 Member HH,570,Upper
2050,13780,"Binghamton, NY Metro","Income $35,000 - $49,999",1 Member HH,5869,Middle
2051,13780,"Binghamton, NY Metro","Income $50,000 - $74,999",1 Member HH,5379,Middle
2052,13780,"Binghamton, NY Metro","Income $75,000 - $99,999",1 Member HH,2174,Upper
2053,13780,"Binghamton, NY Metro","Income <$15,000",1 Member HH,7063,Lower
2054,13780,"Binghamton, NY Metro","Income $100,000 - $124,999",2 Member HH,2531,Upper
2055,13780,"Binghamton, NY Metro","Income $125,000 - $149,999",2 Member HH,1372,Upper
2056,13780,"Binghamton, NY Metro","Income $15,000 - $24,999",2 Member HH,3461,Lower
2057,13780,"Binghamton, NY Metro","Income $150,000 - $174,999",2 Member HH,959,Upper
2058,13780,"Binghamton, NY Metro","Income $175,000 - $199,999",2 Member HH,136,Upper
2059,13780,"Binghamton, NY Metro","Income $200,000 - $249,999",2 Member HH,364,Upper
2060,13780,"Binghamton, NY Metro","Income $25,000 - $34,999",2 Member HH,3222,Lower
2061,13780,"Binghamton, NY Metro","Income $250,000+",2 Member HH,607,Upper
2062,13780,"Binghamton, NY Metro","Income $35,000 - $49,999",2 Member HH,5176,Middle
2063,13780,"Binghamton, NY Metro","Income $50,000 - $74,999",2 Member HH,6429,Middle
2064,13780,"Binghamton, NY Metro","Income $75,000 - $99,999",2 Member HH,3440,Middle
2065,13780,"Binghamton, NY Metro","Income <$15,000",2 Member HH,3610,Lower
2066,13780,"Binghamton, NY Metro","Income $100,000 - $124,999",3 Member HH,1137,Middle
2067,13780,"Binghamton, NY Metro","Income $125,000 - $149,999",3 Member HH,565,Upper
2068,13780,"Binghamton, NY Metro","Income $15,000 - $24,999",3 Member HH,1036,Lower
2069,13780,"Binghamton, NY Metro","Income $150,000 - $174,999",3 Member HH,372,Upper
2070,13780,"Binghamton, NY Metro","Income $175,000 - $199,999",3 Member HH,85,Upper
2071,13780,"Binghamton, NY Metro","Income $200,000 - $249,999",3 Member HH,144,Upper
2072,13780,"Binghamton, NY Metro","Income $25,000 - $34,999",3 Member HH,1123,Lower
2073,13780,"Binghamton, NY Metro","Income $250,000+",3 Member HH,212,Upper
2074,13780,"Binghamton, NY Metro","Income $35,000 - $49,999",3 Member HH,1579,Lower
2075,13780,"Binghamton, NY Metro","Income $50,000 - $74,999",3 Member HH,3148,Middle
2076,13780,"Binghamton, NY Metro","Income $75,000 - $99,999",3 Member HH,2129,Middle
2077,13780,"Binghamton, NY Metro","Income <$15,000",3 Member HH,764,Lower
2078,13780,"Binghamton, NY Metro","Income $100,000 - $124,999",4 Member HH,856,Middle
2079,13780,"Binghamton, NY Metro","Income $125,000 - $149,999",4 Member HH,501,Middle
2080,13780,"Binghamton, NY Metro","Income $15,000 - $24,999",4 Member HH,500,Lower
2081,13780,"Binghamton, NY Metro","Income $150,000 - $174,999",4 Member HH,264,Upper
2082,13780,"Binghamton, NY Metro","Income $175,000 - $199,999",4 Member HH,66,Upper
2083,13780,"Binghamton, NY Metro","Income $200,000 - $249,999",4 Member HH,130,Upper
2084,13780,"Binghamton, NY Metro","Income $25,000 - $34,999",4 Member HH,618,Lower
2085,13780,"Binghamton, NY Metro","Income $250,000+",4 Member HH,156,Upper
2086,13780,"Binghamton, NY Metro","Income $35,000 - $49,999",4 Member HH,738,Lower
2087,13780,"Binghamton, NY Metro","Income $50,000 - $74,999",4 Member HH,2153,Middle
2088,13780,"Binghamton, NY Metro","Income $75,000 - $99,999",4 Member HH,1867,Middle
2089,13780,"Binghamton, NY Metro","Income <$15,000",4 Member HH,422,Lower
2090,13780,"Binghamton, NY Metro","Income $100,000 - $124,999",5+ Member HH,1236,Middle
2091,13780,"Binghamton, NY Metro","Income $125,000 - $149,999",5+ Member HH,838,Middle
2092,13780,"Binghamton, NY Metro","Income $15,000 - $24,999",5+ Member HH,607,Lower
2093,13780,"Binghamton, NY Metro","Income $150,000 - $174,999",5+ Member HH,372,Middle
2094,13780,"Binghamton, NY Metro","Income $175,000 - $199,999",5+ Member HH,80,Upper
2095,13780,"Binghamton, NY Metro","Income $200,000 - $249,999",5+ Member HH,146,Upper
2096,13780,"Binghamton, NY Metro","Income $25,000 - $34,999",5+ Member HH,699,Lower
2097,13780,"Binghamton, NY Metro","Income $250,000+",5+ Member HH,197,Upper
2098,13780,"Binghamton, NY Metro","Income $35,000 - $49,999",5+ Member HH,739,Lower
2099,13780,"Binghamton, NY Metro","Income $50,000 - $74,999",5+ Member HH,2769,Middle
2100,13780,"Binghamton, NY Metro","Income $75,000 - $99,999",5+ Member HH,2983,Middle
2101,13780,"Binghamton, NY Metro","Income <$15,000",5+ Member HH,427,Lower
2102,13820,"Birmingham-Hoover, AL Metro","Income $100,000 - $124,999",1 Member HH,7944,Upper
2103,13820,"Birmingham-Hoover, AL Metro","Income $125,000 - $149,999",1 Member HH,4482,Upper
2104,13820,"Birmingham-Hoover, AL Metro","Income $15,000 - $24,999",1 Member HH,18668,Lower
2105,13820,"Birmingham-Hoover, AL Metro","Income $150,000 - $174,999",1 Member HH,3333,Upper
2106,13820,"Birmingham-Hoover, AL Metro","Income $175,000 - $199,999",1 Member HH,1627,Upper
2107,13820,"Birmingham-Hoover, AL Metro","Income $200,000 - $249,999",1 Member HH,1656,Upper
2108,13820,"Birmingham-Hoover, AL Metro","Income $25,000 - $34,999",1 Member HH,18085,Middle
2109,13820,"Birmingham-Hoover, AL Metro","Income $250,000+",1 Member HH,2664,Upper
2110,13820,"Birmingham-Hoover, AL Metro","Income $35,000 - $49,999",1 Member HH,20616,Middle
2111,13820,"Birmingham-Hoover, AL Metro","Income $50,000 - $74,999",1 Member HH,18567,Middle
2112,13820,"Birmingham-Hoover, AL Metro","Income $75,000 - $99,999",1 Member HH,8554,Upper
2113,13820,"Birmingham-Hoover, AL Metro","Income <$15,000",1 Member HH,27327,Lower
2114,13820,"Birmingham-Hoover, AL Metro","Income $100,000 - $124,999",2 Member HH,13499,Upper
2115,13820,"Birmingham-Hoover, AL Metro","Income $125,000 - $149,999",2 Member HH,7294,Upper
2116,13820,"Birmingham-Hoover, AL Metro","Income $15,000 - $24,999",2 Member HH,20033,Lower
2117,13820,"Birmingham-Hoover, AL Metro","Income $150,000 - $174,999",2 Member HH,4285,Upper
2118,13820,"Birmingham-Hoover, AL Metro","Income $175,000 - $199,999",2 Member HH,3235,Upper
2119,13820,"Birmingham-Hoover, AL Metro","Income $200,000 - $249,999",2 Member HH,2473,Upper
2120,13820,"Birmingham-Hoover, AL Metro","Income $25,000 - $34,999",2 Member HH,18997,Lower
2121,13820,"Birmingham-Hoover, AL Metro","Income $250,000+",2 Member HH,3932,Upper
2122,13820,"Birmingham-Hoover, AL Metro","Income $35,000 - $49,999",2 Member HH,26660,Middle
2123,13820,"Birmingham-Hoover, AL Metro","Income $50,000 - $74,999",2 Member HH,29001,Middle
2124,13820,"Birmingham-Hoover, AL Metro","Income $75,000 - $99,999",2 Member HH,18563,Middle
2125,13820,"Birmingham-Hoover, AL Metro","Income <$15,000",2 Member HH,27887,Lower
2126,13820,"Birmingham-Hoover, AL Metro","Income $100,000 - $124,999",3 Member HH,6096,Middle
2127,13820,"Birmingham-Hoover, AL Metro","Income $125,000 - $149,999",3 Member HH,3132,Upper
2128,13820,"Birmingham-Hoover, AL Metro","Income $15,000 - $24,999",3 Member HH,6134,Lower
2129,13820,"Birmingham-Hoover, AL Metro","Income $150,000 - $174,999",3 Member HH,1289,Upper
2130,13820,"Birmingham-Hoover, AL Metro","Income $175,000 - $199,999",3 Member HH,1612,Upper
2131,13820,"Birmingham-Hoover, AL Metro","Income $200,000 - $249,999",3 Member HH,1101,Upper
2132,13820,"Birmingham-Hoover, AL Metro","Income $25,000 - $34,999",3 Member HH,5734,Lower
2133,13820,"Birmingham-Hoover, AL Metro","Income $250,000+",3 Member HH,1711,Upper
2134,13820,"Birmingham-Hoover, AL Metro","Income $35,000 - $49,999",3 Member HH,8088,Middle
2135,13820,"Birmingham-Hoover, AL Metro","Income $50,000 - $74,999",3 Member HH,14241,Middle
2136,13820,"Birmingham-Hoover, AL Metro","Income $75,000 - $99,999",3 Member HH,10280,Middle
2137,13820,"Birmingham-Hoover, AL Metro","Income <$15,000",3 Member HH,4847,Lower
2138,13820,"Birmingham-Hoover, AL Metro","Income $100,000 - $124,999",4 Member HH,4287,Middle
2139,13820,"Birmingham-Hoover, AL Metro","Income $125,000 - $149,999",4 Member HH,2576,Middle
2140,13820,"Birmingham-Hoover, AL Metro","Income $15,000 - $24,999",4 Member HH,3481,Lower
2141,13820,"Birmingham-Hoover, AL Metro","Income $150,000 - $174,999",4 Member HH,906,Upper
2142,13820,"Birmingham-Hoover, AL Metro","Income $175,000 - $199,999",4 Member HH,1112,Upper
2143,13820,"Birmingham-Hoover, AL Metro","Income $200,000 - $249,999",4 Member HH,847,Upper
2144,13820,"Birmingham-Hoover, AL Metro","Income $25,000 - $34,999",4 Member HH,3276,Lower
2145,13820,"Birmingham-Hoover, AL Metro","Income $250,000+",4 Member HH,1273,Upper
2146,13820,"Birmingham-Hoover, AL Metro","Income $35,000 - $49,999",4 Member HH,4063,Lower
2147,13820,"Birmingham-Hoover, AL Metro","Income $50,000 - $74,999",4 Member HH,9744,Middle
2148,13820,"Birmingham-Hoover, AL Metro","Income $75,000 - $99,999",4 Member HH,8079,Middle
2149,13820,"Birmingham-Hoover, AL Metro","Income <$15,000",4 Member HH,2626,Lower
2150,13820,"Birmingham-Hoover, AL Metro","Income $100,000 - $124,999",5+ Member HH,6675,Middle
2151,13820,"Birmingham-Hoover, AL Metro","Income $125,000 - $149,999",5+ Member HH,4272,Middle
2152,13820,"Birmingham-Hoover, AL Metro","Income $15,000 - $24,999",5+ Member HH,4615,Lower
2153,13820,"Birmingham-Hoover, AL Metro","Income $150,000 - $174,999",5+ Member HH,1244,Upper
2154,13820,"Birmingham-Hoover, AL Metro","Income $175,000 - $199,999",5+ Member HH,1701,Upper
2155,13820,"Birmingham-Hoover, AL Metro","Income $200,000 - $249,999",5+ Member HH,1505,Upper
2156,13820,"Birmingham-Hoover, AL Metro","Income $25,000 - $34,999",5+ Member HH,4278,Lower
2157,13820,"Birmingham-Hoover, AL Metro","Income $250,000+",5+ Member HH,1945,Upper
2158,13820,"Birmingham-Hoover, AL Metro","Income $35,000 - $49,999",5+ Member HH,4695,Lower
2159,13820,"Birmingham-Hoover, AL Metro","Income $50,000 - $74,999",5+ Member HH,14440,Middle
2160,13820,"Birmingham-Hoover, AL Metro","Income $75,000 - $99,999",5+ Member HH,13702,Middle
2161,13820,"Birmingham-Hoover, AL Metro","Income <$15,000",5+ Member HH,3011,Lower
2162,13900,"Bismarck, ND Metro","Income $100,000 - $124,999",1 Member HH,1010,Upper
2163,13900,"Bismarck, ND Metro","Income $125,000 - $149,999",1 Member HH,585,Upper
2164,13900,"Bismarck, ND Metro","Income $15,000 - $24,999",1 Member HH,1606,Lower
2165,13900,"Bismarck, ND Metro","Income $150,000 - $174,999",1 Member HH,388,Upper
2166,13900,"Bismarck, ND Metro","Income $175,000 - $199,999",1 Member HH,212,Upper
2167,13900,"Bismarck, ND Metro","Income $200,000 - $249,999",1 Member HH,285,Upper
2168,13900,"Bismarck, ND Metro","Income $25,000 - $34,999",1 Member HH,1643,Middle
2169,13900,"Bismarck, ND Metro","Income $250,000+",1 Member HH,377,Upper
2170,13900,"Bismarck, ND Metro","Income $35,000 - $49,999",1 Member HH,2274,Middle
2171,13900,"Bismarck, ND Metro","Income $50,000 - $74,999",1 Member HH,1849,Middle
2172,13900,"Bismarck, ND Metro","Income $75,000 - $99,999",1 Member HH,838,Upper
2173,13900,"Bismarck, ND Metro","Income <$15,000",1 Member HH,1832,Lower
2174,13900,"Bismarck, ND Metro","Income $100,000 - $124,999",2 Member HH,1952,Upper
2175,13900,"Bismarck, ND Metro","Income $125,000 - $149,999",2 Member HH,1106,Upper
2176,13900,"Bismarck, ND Metro","Income $15,000 - $24,999",2 Member HH,1299,Lower
2177,13900,"Bismarck, ND Metro","Income $150,000 - $174,999",2 Member HH,450,Upper
2178,13900,"Bismarck, ND Metro","Income $175,000 - $199,999",2 Member HH,539,Upper
2179,13900,"Bismarck, ND Metro","Income $200,000 - $249,999",2 Member HH,495,Upper
2180,13900,"Bismarck, ND Metro","Income $25,000 - $34,999",2 Member HH,1401,Lower
2181,13900,"Bismarck, ND Metro","Income $250,000+",2 Member HH,600,Upper
2182,13900,"Bismarck, ND Metro","Income $35,000 - $49,999",2 Member HH,2685,Middle
2183,13900,"Bismarck, ND Metro","Income $50,000 - $74,999",2 Member HH,3082,Middle
2184,13900,"Bismarck, ND Metro","Income $75,000 - $99,999",2 Member HH,2565,Middle
2185,13900,"Bismarck, ND Metro","Income <$15,000",2 Member HH,1189,Lower
2186,13900,"Bismarck, ND Metro","Income $100,000 - $124,999",3 Member HH,858,Middle
2187,13900,"Bismarck, ND Metro","Income $125,000 - $149,999",3 Member HH,435,Upper
2188,13900,"Bismarck, ND Metro","Income $15,000 - $24,999",3 Member HH,431,Lower
2189,13900,"Bismarck, ND Metro","Income $150,000 - $174,999",3 Member HH,160,Upper
2190,13900,"Bismarck, ND Metro","Income $175,000 - $199,999",3 Member HH,198,Upper
2191,13900,"Bismarck, ND Metro","Income $200,000 - $249,999",3 Member HH,165,Upper
2192,13900,"Bismarck, ND Metro","Income $25,000 - $34,999",3 Member HH,482,Lower
2193,13900,"Bismarck, ND Metro","Income $250,000+",3 Member HH,174,Upper
2194,13900,"Bismarck, ND Metro","Income $35,000 - $49,999",3 Member HH,741,Middle
2195,13900,"Bismarck, ND Metro","Income $50,000 - $74,999",3 Member HH,1652,Middle
2196,13900,"Bismarck, ND Metro","Income $75,000 - $99,999",3 Member HH,1625,Middle
2197,13900,"Bismarck, ND Metro","Income <$15,000",3 Member HH,263,Lower
2198,13900,"Bismarck, ND Metro","Income $100,000 - $124,999",4 Member HH,611,Middle
2199,13900,"Bismarck, ND Metro","Income $125,000 - $149,999",4 Member HH,371,Middle
2200,13900,"Bismarck, ND Metro","Income $15,000 - $24,999",4 Member HH,193,Lower
2201,13900,"Bismarck, ND Metro","Income $150,000 - $174,999",4 Member HH,82,Upper
2202,13900,"Bismarck, ND Metro","Income $175,000 - $199,999",4 Member HH,135,Upper
