CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $100,000 - $124,999",2 Member HH,12402
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $100,000 - $124,999",3 Member HH,5019
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $100,000 - $124,999",4 Member HH,3508
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $100,000 - $124,999",5+ Member HH,4978
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $125,000 - $149,999",1 Member HH,5093
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $125,000 - $149,999",2 Member HH,8486
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $125,000 - $149,999",3 Member HH,3388
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $125,000 - $149,999",4 Member HH,2865
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $125,000 - $149,999",5+ Member HH,5048
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $15,000 - $24,999",1 Member HH,7912
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $15,000 - $24,999",2 Member HH,9633
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $15,000 - $24,999",3 Member HH,2513
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $15,000 - $24,999",4 Member HH,1391
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $15,000 - $24,999",5+ Member HH,1781
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $150,000 - $174,999",1 Member HH,3345
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $150,000 - $174,999",2 Member HH,4249
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $150,000 - $174,999",3 Member HH,1209
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $150,000 - $174,999",4 Member HH,927
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $150,000 - $174,999",5+ Member HH,1417
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $175,000 - $199,999",1 Member HH,3086
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $175,000 - $199,999",2 Member HH,6802
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $175,000 - $199,999",3 Member HH,3125
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $175,000 - $199,999",4 Member HH,2610
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $175,000 - $199,999",5+ Member HH,3830
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $200,000 - $249,999",1 Member HH,4145
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $200,000 - $249,999",2 Member HH,6833
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $200,000 - $249,999",3 Member HH,2948
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $200,000 - $249,999",4 Member HH,2722
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $200,000 - $249,999",5+ Member HH,4638
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $25,000 - $34,999",1 Member HH,7368
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $25,000 - $34,999",2 Member HH,8477
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $25,000 - $34,999",3 Member HH,2418
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $25,000 - $34,999",4 Member HH,1260
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $25,000 - $34,999",5+ Member HH,1433
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $250,000+",1 Member HH,7393
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $250,000+",2 Member HH,13315
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $250,000+",3 Member HH,5861
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $250,000+",4 Member HH,5075
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $250,000+",5+ Member HH,8545
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $35,000 - $49,999",1 Member HH,10334
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $35,000 - $49,999",2 Member HH,13853
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $35,000 - $49,999",3 Member HH,3296
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $35,000 - $49,999",4 Member HH,1548
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $35,000 - $49,999",5+ Member HH,1475
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $50,000 - $74,999",1 Member HH,11949
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $50,000 - $74,999",2 Member HH,15486
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $50,000 - $74,999",3 Member HH,6537
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $50,000 - $74,999",4 Member HH,4078
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $50,000 - $74,999",5+ Member HH,5449
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $75,000 - $99,999",1 Member HH,6514
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $75,000 - $99,999",2 Member HH,12732
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $75,000 - $99,999",3 Member HH,6775
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $75,000 - $99,999",4 Member HH,5250
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income $75,000 - $99,999",5+ Member HH,8502
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income <$15,000",1 Member HH,11612
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income <$15,000",2 Member HH,10826
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income <$15,000",3 Member HH,2172
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income <$15,000",4 Member HH,1293
14860,"Bridgeport-Stamford-Norwalk, CT Metro","Income <$15,000",5+ Member HH,1318
15180,"Brownsville-Harlingen, TX Metro","Income $100,000 - $124,999",1 Member HH,451
15180,"Brownsville-Harlingen, TX Metro","Income $100,000 - $124,999",2 Member HH,2457
15180,"Brownsville-Harlingen, TX Metro","Income $100,000 - $124,999",3 Member HH,1203
15180,"Brownsville-Harlingen, TX Metro","Income $100,000 - $124,999",4 Member HH,870
15180,"Brownsville-Harlingen, TX Metro","Income $100,000 - $124,999",5+ Member HH,1330
15180,"Brownsville-Harlingen, TX Metro","Income $125,000 - $149,999",1 Member HH,242
15180,"Brownsville-Harlingen, TX Metro","Income $125,000 - $149,999",2 Member HH,1288
15180,"Brownsville-Harlingen, TX Metro","Income $125,000 - $149,999",3 Member HH,564
15180,"Brownsville-Harlingen, TX Metro","Income $125,000 - $149,999",4 Member HH,441
15180,"Brownsville-Harlingen, TX Metro","Income $125,000 - $149,999",5+ Member HH,669
15180,"Brownsville-Harlingen, TX Metro","Income $15,000 - $24,999",1 Member HH,2270
15180,"Brownsville-Harlingen, TX Metro","Income $15,000 - $24,999",2 Member HH,8154
15180,"Brownsville-Harlingen, TX Metro","Income $15,000 - $24,999",3 Member HH,3201
15180,"Brownsville-Harlingen, TX Metro","Income $15,000 - $24,999",4 Member HH,2225
15180,"Brownsville-Harlingen, TX Metro","Income $15,000 - $24,999",5+ Member HH,3228
15180,"Brownsville-Harlingen, TX Metro","Income $150,000 - $174,999",1 Member HH,239
15180,"Brownsville-Harlingen, TX Metro","Income $150,000 - $174,999",2 Member HH,1174
15180,"Brownsville-Harlingen, TX Metro","Income $150,000 - $174,999",3 Member HH,421
15180,"Brownsville-Harlingen, TX Metro","Income $150,000 - $174,999",4 Member HH,259
15180,"Brownsville-Harlingen, TX Metro","Income $150,000 - $174,999",5+ Member HH,375
15180,"Brownsville-Harlingen, TX Metro","Income $175,000 - $199,999",1 Member HH,26
15180,"Brownsville-Harlingen, TX Metro","Income $175,000 - $199,999",2 Member HH,123
15180,"Brownsville-Harlingen, TX Metro","Income $175,000 - $199,999",3 Member HH,57
15180,"Brownsville-Harlingen, TX Metro","Income $175,000 - $199,999",4 Member HH,34
15180,"Brownsville-Harlingen, TX Metro","Income $175,000 - $199,999",5+ Member HH,70
15180,"Brownsville-Harlingen, TX Metro","Income $200,000 - $249,999",1 Member HH,86
15180,"Brownsville-Harlingen, TX Metro","Income $200,000 - $249,999",2 Member HH,364
15180,"Brownsville-Harlingen, TX Metro","Income $200,000 - $249,999",3 Member HH,155
15180,"Brownsville-Harlingen, TX Metro","Income $200,000 - $249,999",4 Member HH,136
15180,"Brownsville-Harlingen, TX Metro","Income $200,000 - $249,999",5+ Member HH,150
15180,"Brownsville-Harlingen, TX Metro","Income $25,000 - $34,999",1 Member HH,1529
15180,"Brownsville-Harlingen, TX Metro","Income $25,000 - $34,999",2 Member HH,6661
15180,"Brownsville-Harlingen, TX Metro","Income $25,000 - $34,999",3 Member HH,2848
15180,"Brownsville-Harlingen, TX Metro","Income $25,000 - $34,999",4 Member HH,2001
15180,"Brownsville-Harlingen, TX Metro","Income $25,000 - $34,999",5+ Member HH,2910
15180,"Brownsville-Harlingen, TX Metro","Income $250,000+",1 Member HH,147
15180,"Brownsville-Harlingen, TX Metro","Income $250,000+",2 Member HH,621
15180,"Brownsville-Harlingen, TX Metro","Income $250,000+",3 Member HH,260
15180,"Brownsville-Harlingen, TX Metro","Income $250,000+",4 Member HH,193
15180,"Brownsville-Harlingen, TX Metro","Income $250,000+",5+ Member HH,257
15180,"Brownsville-Harlingen, TX Metro","Income $35,000 - $49,999",1 Member HH,1692
15180,"Brownsville-Harlingen, TX Metro","Income $35,000 - $49,999",2 Member HH,8627
15180,"Brownsville-Harlingen, TX Metro","Income $35,000 - $49,999",3 Member HH,3510
15180,"Brownsville-Harlingen, TX Metro","Income $35,000 - $49,999",4 Member HH,2195
15180,"Brownsville-Harlingen, TX Metro","Income $35,000 - $49,999",5+ Member HH,2929
15180,"Brownsville-Harlingen, TX Metro","Income $50,000 - $74,999",1 Member HH,1228
15180,"Brownsville-Harlingen, TX Metro","Income $50,000 - $74,999",2 Member HH,5780
15180,"Brownsville-Harlingen, TX Metro","Income $50,000 - $74,999",3 Member HH,3769
15180,"Brownsville-Harlingen, TX Metro","Income $50,000 - $74,999",4 Member HH,2882
15180,"Brownsville-Harlingen, TX Metro","Income $50,000 - $74,999",5+ Member HH,4960
15180,"Brownsville-Harlingen, TX Metro","Income $75,000 - $99,999",1 Member HH,433
15180,"Brownsville-Harlingen, TX Metro","Income $75,000 - $99,999",2 Member HH,3142
15180,"Brownsville-Harlingen, TX Metro","Income $75,000 - $99,999",3 Member HH,1826
15180,"Brownsville-Harlingen, TX Metro","Income $75,000 - $99,999",4 Member HH,1534
15180,"Brownsville-Harlingen, TX Metro","Income $75,000 - $99,999",5+ Member HH,2913
15180,"Brownsville-Harlingen, TX Metro","Income <$15,000",1 Member HH,3330
15180,"Brownsville-Harlingen, TX Metro","Income <$15,000",2 Member HH,12317
15180,"Brownsville-Harlingen, TX Metro","Income <$15,000",3 Member HH,4188
15180,"Brownsville-Harlingen, TX Metro","Income <$15,000",4 Member HH,3273
15180,"Brownsville-Harlingen, TX Metro","Income <$15,000",5+ Member HH,3810
15260,"Brunswick, GA Metro","Income $100,000 - $124,999",1 Member HH,871
15260,"Brunswick, GA Metro","Income $100,000 - $124,999",2 Member HH,1176
15260,"Brunswick, GA Metro","Income $100,000 - $124,999",3 Member HH,486
15260,"Brunswick, GA Metro","Income $100,000 - $124,999",4 Member HH,296
15260,"Brunswick, GA Metro","Income $100,000 - $124,999",5+ Member HH,419
15260,"Brunswick, GA Metro","Income $125,000 - $149,999",1 Member HH,449
15260,"Brunswick, GA Metro","Income $125,000 - $149,999",2 Member HH,646
15260,"Brunswick, GA Metro","Income $125,000 - $149,999",3 Member HH,245
15260,"Brunswick, GA Metro","Income $125,000 - $149,999",4 Member HH,173
15260,"Brunswick, GA Metro","Income $125,000 - $149,999",5+ Member HH,278
15260,"Brunswick, GA Metro","Income $15,000 - $24,999",1 Member HH,1951
15260,"Brunswick, GA Metro","Income $15,000 - $24,999",2 Member HH,1996
15260,"Brunswick, GA Metro","Income $15,000 - $24,999",3 Member HH,583
15260,"Brunswick, GA Metro","Income $15,000 - $24,999",4 Member HH,302
15260,"Brunswick, GA Metro","Income $15,000 - $24,999",5+ Member HH,415
15260,"Brunswick, GA Metro","Income $150,000 - $174,999",1 Member HH,383
15260,"Brunswick, GA Metro","Income $150,000 - $174,999",2 Member HH,571
15260,"Brunswick, GA Metro","Income $150,000 - $174,999",3 Member HH,145
15260,"Brunswick, GA Metro","Income $150,000 - $174,999",4 Member HH,87
15260,"Brunswick, GA Metro","Income $150,000 - $174,999",5+ Member HH,103
15260,"Brunswick, GA Metro","Income $175,000 - $199,999",1 Member HH,232
15260,"Brunswick, GA Metro","Income $175,000 - $199,999",2 Member HH,239
15260,"Brunswick, GA Metro","Income $175,000 - $199,999",3 Member HH,119
15260,"Brunswick, GA Metro","Income $175,000 - $199,999",4 Member HH,61
15260,"Brunswick, GA Metro","Income $175,000 - $199,999",5+ Member HH,90
15260,"Brunswick, GA Metro","Income $200,000 - $249,999",1 Member HH,231
15260,"Brunswick, GA Metro","Income $200,000 - $249,999",2 Member HH,279
15260,"Brunswick, GA Metro","Income $200,000 - $249,999",3 Member HH,109
15260,"Brunswick, GA Metro","Income $200,000 - $249,999",4 Member HH,61
15260,"Brunswick, GA Metro","Income $200,000 - $249,999",5+ Member HH,89
15260,"Brunswick, GA Metro","Income $25,000 - $34,999",1 Member HH,2088
15260,"Brunswick, GA Metro","Income $25,000 - $34,999",2 Member HH,1861
15260,"Brunswick, GA Metro","Income $25,000 - $34,999",3 Member HH,567
15260,"Brunswick, GA Metro","Income $25,000 - $34,999",4 Member HH,285
15260,"Brunswick, GA Metro","Income $25,000 - $34,999",5+ Member HH,405
15260,"Brunswick, GA Metro","Income $250,000+",1 Member HH,324
15260,"Brunswick, GA Metro","Income $250,000+",2 Member HH,368
15260,"Brunswick, GA Metro","Income $250,000+",3 Member HH,158
15260,"Brunswick, GA Metro","Income $250,000+",4 Member HH,117
15260,"Brunswick, GA Metro","Income $250,000+",5+ Member HH,125
15260,"Brunswick, GA Metro","Income $35,000 - $49,999",1 Member HH,2267
15260,"Brunswick, GA Metro","Income $35,000 - $49,999",2 Member HH,2755
15260,"Brunswick, GA Metro","Income $35,000 - $49,999",3 Member HH,827
15260,"Brunswick, GA Metro","Income $35,000 - $49,999",4 Member HH,416
15260,"Brunswick, GA Metro","Income $35,000 - $49,999",5+ Member HH,386
15260,"Brunswick, GA Metro","Income $50,000 - $74,999",1 Member HH,1726
15260,"Brunswick, GA Metro","Income $50,000 - $74,999",2 Member HH,2599
15260,"Brunswick, GA Metro","Income $50,000 - $74,999",3 Member HH,1354
15260,"Brunswick, GA Metro","Income $50,000 - $74,999",4 Member HH,866
15260,"Brunswick, GA Metro","Income $50,000 - $74,999",5+ Member HH,1308
15260,"Brunswick, GA Metro","Income $75,000 - $99,999",1 Member HH,999
15260,"Brunswick, GA Metro","Income $75,000 - $99,999",2 Member HH,1764
15260,"Brunswick, GA Metro","Income $75,000 - $99,999",3 Member HH,887
15260,"Brunswick, GA Metro","Income $75,000 - $99,999",4 Member HH,642
15260,"Brunswick, GA Metro","Income $75,000 - $99,999",5+ Member HH,1011
15260,"Brunswick, GA Metro","Income <$15,000",1 Member HH,2898
15260,"Brunswick, GA Metro","Income <$15,000",2 Member HH,2815
15260,"Brunswick, GA Metro","Income <$15,000",3 Member HH,494
15260,"Brunswick, GA Metro","Income <$15,000",4 Member HH,234
15260,"Brunswick, GA Metro","Income <$15,000",5+ Member HH,251
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $100,000 - $124,999",1 Member HH,9553
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $100,000 - $124,999",2 Member HH,10861
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $100,000 - $124,999",3 Member HH,6184
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $100,000 - $124,999",4 Member HH,4572
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $100,000 - $124,999",5+ Member HH,7252
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $125,000 - $149,999",1 Member HH,5285
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $125,000 - $149,999",2 Member HH,5286
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $125,000 - $149,999",3 Member HH,3130
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $125,000 - $149,999",4 Member HH,2807
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $125,000 - $149,999",5+ Member HH,5552
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $15,000 - $24,999",1 Member HH,23815
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $15,000 - $24,999",2 Member HH,14533
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $15,000 - $24,999",3 Member HH,5058
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $15,000 - $24,999",4 Member HH,2771
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $15,000 - $24,999",5+ Member HH,3456
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $150,000 - $174,999",1 Member HH,5112
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $150,000 - $174,999",2 Member HH,4760
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $150,000 - $174,999",3 Member HH,2085
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $150,000 - $174,999",4 Member HH,1557
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $150,000 - $174,999",5+ Member HH,2423
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $175,000 - $199,999",1 Member HH,548
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $175,000 - $199,999",2 Member HH,970
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $175,000 - $199,999",3 Member HH,541
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $175,000 - $199,999",4 Member HH,393
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $175,000 - $199,999",5+ Member HH,780
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $200,000 - $249,999",1 Member HH,1579
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $200,000 - $249,999",2 Member HH,1463
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $200,000 - $249,999",3 Member HH,791
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $200,000 - $249,999",4 Member HH,684
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $200,000 - $249,999",5+ Member HH,1226
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $25,000 - $34,999",1 Member HH,21047
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $25,000 - $34,999",2 Member HH,13679
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $25,000 - $34,999",3 Member HH,5224
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $25,000 - $34,999",4 Member HH,2792
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $25,000 - $34,999",5+ Member HH,3461
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $250,000+",1 Member HH,2464
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $250,000+",2 Member HH,2363
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $250,000+",3 Member HH,1204
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $250,000+",4 Member HH,1023
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $250,000+",5+ Member HH,1693
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $35,000 - $49,999",1 Member HH,27475
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $35,000 - $49,999",2 Member HH,19531
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $35,000 - $49,999",3 Member HH,6966
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $35,000 - $49,999",4 Member HH,3192
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $35,000 - $49,999",5+ Member HH,3535
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $50,000 - $74,999",1 Member HH,23177
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro","Income $50,000 - $74,999",2 Member HH,26608
